contig_id	IT1_A	IT1_B	IT1_C	IT2_A	IT2_B	IT2_C	IT3_A	IT3_B	IT3_C	IT4_A	IT4_B	IT4_C	length
IT4_3170132	0	2	2	2	5	0	45	45	59	89	72	58	4169
IT4_3171059	14	32	17	30	20	14	24	12	24	102	84	84	7693
IT4_3171477	27	36	20	23	15	22	20	17	31	37	43	22	3504
IT4_3171589	12	34	22	16	12	13	4	16	15	29	33	28	4918
IT4_3172729	103	164	156	206	142	136	164	233	207	445	479	405	24638
IT4_3172779	16	30	18	20	9	20	42	48	49	120	105	78	4210
IT4_3172972	264	270	219	162	152	152	108	233	126	171	260	175	8737
IT4_3173193	26	30	20	28	14	12	18	34	14	30	64	28	3830
IT4_3173517	44	63	48	22	32	29	21	26	22	24	25	18	3372
IT4_3173818	16	2	2	18	28	14	68	74	51	76	72	69	3842
IT4_3175169	8	10	10	21	2	16	8	11	27	23	24	26	3509
IT4_317542	24	38	47	34	6	24	17	15	24	33	60	41	7420
IT4_3179547	14	12	10	8	6	14	8	14	17	41	42	35	3401
IT4_3179666	8	18	16	10	5	16	16	10	14	34	24	14	3927
IT4_318005	16	31	30	30	14	26	30	56	41	51	62	44	3405
IT4_3180605	36	43	46	26	40	42	25	62	49	92	102	66	6955
IT4_3180720	8	14	22	12	8	8	18	12	14	42	22	17	3581
IT4_3181226	242	328	314	278	247	214	287	415	329	462	547	351	13308
IT4_3184205	18	34	12	10	6	25	9	21	27	51	85	35	6646
IT4_3184290	141	177	238	110	77	127	98	168	182	194	227	167	21409
IT4_3184298	106	139	97	115	104	56	174	255	236	274	354	229	33050
IT4_3185732	85	84	74	79	55	65	119	170	118	313	296	219	29123
IT4_3186973	44	59	48	25	25	30	16	70	51	81	102	68	8123
IT4_3187285	96	111	141	96	61	75	77	69	84	106	142	92	12443
IT4_3187535	37	17	21	36	18	20	29	41	43	76	122	72	8203
IT4_3189737	89	135	101	88	52	85	83	99	104	138	200	173	11004
IT4_3190119	7	18	10	18	11	14	14	18	18	61	42	44	4807
IT4_3190593	11	18	26	8	0	18	20	2	11	20	16	26	3341
IT4_3190841	6	12	14	14	6	12	6	8	32	27	36	28	3048
IT4_3193121	4	14	4	6	0	0	0	12	4	18	21	16	3052
IT4_3193203	35	51	43	48	28	31	23	42	35	58	59	38	10000
IT4_3193242	102	116	183	96	75	63	215	161	144	688	759	575	39528
IT4_3193622	10	8	10	19	15	16	13	26	24	38	40	12	4410
IT4_3193872	7	12	12	14	12	5	11	6	6	29	18	39	3282
IT4_3193943	30	44	46	52	35	24	36	50	46	43	52	71	5540
IT4_3194234	22	16	16	18	10	16	8	18	8	20	21	22	4895
IT4_319454	217	274	289	256	180	213	274	255	220	363	422	296	44047
IT4_3194594	16	31	40	14	24	18	8	25	17	32	38	18	3942
IT4_3195102	33	23	32	35	19	12	20	10	34	44	48	22	6001
IT4_31953	6	2	6	8	2	6	12	4	13	60	40	36	3826
IT4_3195343	0	1	0	1	1	0	44	91	63	60	78	69	6226
IT4_3196654	24	39	55	24	18	43	36	45	39	94	118	64	7521
IT4_3196689	152	150	104	111	128	107	109	166	127	163	166	130	14008
IT4_3197051	54	85	71	46	29	31	30	50	69	106	122	84	8484
IT4_3198193	12	12	16	4	6	8	4	12	10	38	24	29	3276
IT4_3198472	353	522	501	349	272	292	374	276	424	675	786	615	47882
IT4_3198488	10	6	8	6	6	4	8	6	15	20	27	27	3635
IT4_3198797	23	24	35	22	26	14	37	44	24	52	73	63	8375
IT4_3201957	102	143	135	108	78	84	156	214	180	243	316	216	4522
IT4_3204738	14	21	10	16	8	14	26	26	8	52	52	32	5615
IT4_32049	40	36	37	38	7	26	34	41	37	124	168	112	11556
IT4_3206003	42	42	67	50	53	46	56	57	69	140	186	119	7852
IT4_3206210	27	15	31	28	16	32	39	51	34	64	87	57	3176
IT4_3206560	58	83	54	63	50	55	61	102	41	87	82	56	3482
IT4_3206926	11	34	38	27	13	15	30	23	30	44	60	46	6379
IT4_3207925	6	6	14	18	10	8	33	14	2	26	48	29	4254
IT4_3208267	77	115	88	64	72	93	87	189	140	227	307	207	8764
IT4_3208312	27	39	27	38	12	24	12	9	17	53	48	34	6782
IT4_3208537	34	46	32	21	19	10	12	6	10	22	17	29	4499
IT4_3208830	19	21	27	12	16	18	10	12	24	48	59	44	4720
IT4_3209285	14	10	4	2	6	4	12	12	9	23	40	16	3059
IT4_3209711	0	2	2	25	16	22	54	82	46	49	77	50	5959
IT4_3209795	29	52	48	34	25	61	34	38	42	33	41	20	5246
IT4_3210090	49	42	37	31	23	54	113	142	135	302	347	267	8758
IT4_3211198	24	24	22	15	31	19	20	48	37	61	72	53	4762
IT4_3212989	46	33	50	23	14	34	15	10	12	34	38	23	4196
IT4_3213505	16	28	22	10	12	18	4	4	8	2	4	8	3263
IT4_3214392	292	362	316	252	248	198	269	460	350	513	525	443	23846
IT4_3214512	8	0	0	15	14	2	4	5	12	32	42	27	3111
IT4_3215488	19	48	37	30	16	24	26	34	37	44	46	34	6258
IT4_3215942	35	48	27	20	36	26	14	23	12	26	41	18	4023
IT4_321626	364	380	374	316	269	243	214	266	335	293	381	309	24401
IT4_3217313	470	687	543	552	401	443	630	678	738	1101	1278	896	26895
IT4_3217384	8	9	11	12	18	14	23	22	27	31	48	48	4580
IT4_3217832	187	241	275	154	107	140	68	78	94	87	94	82	7089
IT4_3218095	43	59	47	41	23	28	21	35	35	53	45	66	9114
IT4_3218131	28	16	27	24	10	14	42	62	32	64	91	65	4999
IT4_3218359	77	70	65	45	37	57	44	58	54	69	79	92	5097
IT4_3219771	8	12	14	8	9	8	10	11	10	22	22	24	3205
IT4_3221950	12	34	36	20	16	28	8	18	20	40	51	35	6614
IT4_322292	1118	1503	1179	1262	1111	1042	1584	1739	1565	2447	2859	2211	43485
IT4_3223098	2	12	12	10	10	11	10	13	14	46	37	30	3670
IT4_3223230	25	13	34	23	22	13	10	19	8	52	32	22	5649
IT4_3224698	6	2	2	6	8	12	16	12	24	30	56	40	5288
IT4_3225324	132	199	180	162	109	108	128	130	110	214	192	166	19886
IT4_322628	19	21	11	10	20	10	20	33	14	27	40	30	5245
IT4_322681	84	108	116	76	76	86	89	68	52	91	127	99	5136
IT4_3227376	10	6	25	8	8	9	6	8	18	36	39	28	3293
IT4_3229190	12	16	14	8	8	12	6	18	6	19	28	40	3168
IT4_3229267	58	68	98	60	47	65	59	68	55	99	107	79	4473
IT4_3229623	7428	8623	8528	6262	5174	6122	3191	5019	4271	3589	4055	3001	21110
IT4_3230480	4	8	6	6	6	8	8	6	14	21	42	26	3154
IT4_3230526	26	46	45	42	36	23	37	48	17	54	38	42	6963
IT4_3230642	12	20	12	20	14	4	2	14	20	15	11	6	3966
IT4_3231443	26	12	22	8	8	11	34	16	28	47	59	42	3694
IT4_3232635	74	96	80	63	55	36	38	84	94	110	101	74	14336
IT4_3232997	8	14	17	12	4	6	10	11	10	50	56	43	4191
IT4_3233349	6	6	2	12	4	9	10	14	12	22	27	16	3192
IT4_3233495	6	12	14	4	2	4	6	5	14	28	20	13	3019
IT4_3233971	35	59	60	41	30	55	154	143	118	230	229	173	12286
IT4_3234262	27	28	22	17	14	27	34	34	27	56	77	54	9178
IT4_3234797	376	483	534	392	305	328	241	272	275	391	421	250	11375
IT4_3235219	13	25	20	24	17	19	42	28	46	61	74	68	5452
IT4_3236281	22	28	30	15	20	18	11	12	20	36	38	23	5160
IT4_3237319	122	177	166	144	114	74	125	138	130	233	238	171	19351
IT4_3237466	79	101	76	58	54	45	94	66	97	141	216	142	5181
IT4_3238860	35	36	35	48	32	18	31	57	44	73	63	63	7174
IT4_3239527	11	12	11	16	10	14	21	16	21	66	46	37	3900
IT4_3240403	8	14	17	13	7	22	11	16	14	58	45	58	4184
IT4_3242589	26	36	22	13	15	18	21	10	27	54	74	78	6546
IT4_3244204	123	168	116	125	114	88	98	161	131	214	203	169	12005
IT4_3245185	18	19	15	16	20	21	30	22	36	51	53	42	4349
IT4_3245608	18	40	24	24	17	14	16	23	14	46	48	36	4486
IT4_3247680	57	44	50	24	26	35	38	37	42	117	124	96	10945
IT4_3247948	6	12	16	8	4	2	14	16	15	16	16	16	3049
IT4_3247964	66	71	78	70	49	60	71	76	86	139	124	80	10361
IT4_3248273	57	30	16	12	32	12	20	44	32	33	30	36	3210
IT4_3250061	92	110	97	100	70	80	91	121	102	155	173	155	15831
IT4_3250363	10	26	14	20	12	20	29	29	35	68	37	34	5242
IT4_3251556	20	26	18	12	10	18	15	16	14	12	29	24	4658
IT4_3251678	188	237	290	192	123	154	149	195	189	382	527	335	7444
IT4_3251715	94	144	115	69	72	113	105	98	102	178	230	208	7068
IT4_3252127	1224	1356	1505	1539	1128	1326	2692	3353	2768	5777	6827	5263	45197
IT4_3252944	14	22	12	12	4	7	15	18	4	41	52	50	5196
IT4_3253880	12	16	22	7	22	12	10	23	28	18	24	20	5153
IT4_3254451	41	56	44	50	34	34	46	46	41	133	194	127	6921
IT4_3254515	8	14	16	8	6	3	2	2	6	28	17	10	3271
IT4_3254573	28	26	12	16	14	25	8	26	21	24	33	33	4164
IT4_3255263	57	59	80	63	39	60	76	71	82	152	157	144	14357
IT4_3255831	10	14	30	4	18	17	0	16	13	74	76	51	6700
IT4_32563	14	14	12	6	6	6	12	10	12	32	41	18	3539
IT4_3257870	10	4	28	13	20	8	12	6	14	10	42	27	3166
IT4_3258214	621	706	698	532	460	404	639	791	776	961	1129	931	114218
IT4_3261002	18	14	28	13	8	4	8	8	10	35	25	29	3020
IT4_3261238	776	920	1031	774	468	757	515	636	666	959	1135	889	43376
IT4_3261360	81	82	106	80	50	58	63	98	91	159	195	159	23844
IT4_3261942	10	9	10	11	10	3	12	21	18	16	10	18	3380
IT4_3262240	8	8	12	10	6	6	10	12	14	32	28	35	3437
IT4_3263552	194	257	283	227	146	149	250	173	249	396	376	280	31541
IT4_3263859	108	93	125	105	86	81	122	163	163	281	336	261	26576
IT4_3265339	78	107	139	50	43	52	52	61	91	155	145	109	17020
IT4_3265823	32	24	26	25	29	18	14	10	14	22	29	20	4072
IT4_3266167	2	30	26	3	3	12	12	16	22	34	26	30	3598
IT4_3266246	39	35	44	20	44	23	28	34	28	50	69	40	9072
IT4_3267145	75	91	98	54	45	33	45	50	54	53	105	72	9786
IT4_326826	18	15	8	16	2	6	16	23	31	60	58	60	4573
IT4_3268802	2	1	0	16	26	14	42	52	62	58	70	62	4473
IT4_3270096	62	77	99	58	43	34	48	64	65	102	122	92	8038
IT4_3270324	21	26	16	20	8	11	31	20	20	47	50	52	4183
IT4_3270662	249	271	268	229	178	208	238	299	281	433	560	393	39564
IT4_327123	8	15	21	6	8	14	6	9	22	43	53	52	4849
IT4_3272889	42	47	51	30	44	32	26	69	36	101	91	80	8014
IT4_3273272	8	12	6	17	10	8	6	2	4	20	20	8	3307
IT4_3273391	39	52	51	29	34	60	45	80	67	112	138	112	5518
IT4_3273811	95	99	103	85	59	53	59	79	68	93	147	86	14730
IT4_3273938	79	65	56	74	64	64	74	98	96	105	139	103	6480
IT4_3273966	1741	1766	1626	1629	1569	1282	1584	2341	1985	2107	2588	1922	115276
IT4_3274499	16	13	10	2	6	14	14	20	23	42	46	16	4241
IT4_3275090	8	7	8	2	6	6	18	16	8	25	37	28	3419
IT4_3275825	48	47	30	41	32	16	45	30	55	70	63	44	7138
IT4_3275935	21	34	36	42	27	30	80	123	151	166	190	194	9810
IT4_3276394	47	53	56	56	35	33	43	52	34	80	92	74	4515
IT4_3277474	45	28	34	39	42	15	63	71	59	81	118	110	3718
IT4_32775	8	10	12	6	2	14	2	9	13	38	39	33	3025
IT4_3277785	121	175	184	93	82	89	91	94	88	137	176	117	3812
IT4_3277936	18	28	12	10	13	6	16	16	13	30	44	32	3701
IT4_3278472	4	8	6	7	4	12	18	20	15	40	50	25	3145
IT4_3279405	106	110	117	81	90	64	103	111	141	235	297	183	15981
IT4_3279507	24	13	20	12	8	10	16	8	22	51	32	33	4477
IT4_328025	71	108	109	100	75	66	74	98	83	95	77	44	5932
IT4_3280304	16	23	23	18	17	18	44	28	26	52	68	45	6181
IT4_3280388	36	29	36	17	22	24	19	22	20	36	51	59	7881
IT4_3280416	104	138	117	114	72	85	105	94	129	211	274	202	20881
IT4_3281096	99	114	159	107	51	94	86	120	135	202	270	208	3141
IT4_3281209	49	31	28	21	32	30	27	33	62	56	67	54	4566
IT4_3281736	0	0	0	0	0	0	21	52	39	81	88	63	7357
IT4_3282103	15	38	45	40	16	20	34	32	40	56	77	48	4287
IT4_3282492	6	22	17	12	13	11	18	19	21	69	74	65	4222
IT4_3282944	2	4	4	4	8	11	10	30	41	69	81	35	5584
IT4_3283395	82	113	66	42	42	47	55	56	51	103	106	83	11871
IT4_3284137	15	28	48	24	10	22	18	12	10	36	72	38	5516
IT4_3284688	16	15	8	34	16	36	24	71	60	107	130	84	7282
IT4_328522	16	17	14	6	5	8	6	10	20	44	58	52	3173
IT4_3285491	14	12	4	8	8	9	15	23	19	47	42	57	4353
IT4_3287252	96	119	111	102	85	64	39	61	42	38	45	54	7728
IT4_328771	26	36	34	28	16	6	26	36	22	44	39	46	4731
IT4_3287971	37	38	53	56	34	53	95	137	151	168	265	192	11071
IT4_3288538	41	79	37	44	29	50	50	32	54	69	117	83	11295
IT4_328867	20	30	14	6	4	12	2	12	19	33	26	29	4323
IT4_3291615	4	2	0	18	12	12	21	15	23	24	33	29	5162
IT4_3292550	8	6	2	4	6	4	14	6	10	47	36	44	3293
IT4_3293768	22	4	13	115	79	124	226	308	324	383	438	329	17180
IT4_3294053	12	16	34	13	8	16	27	17	20	58	72	72	5806
IT4_3294105	14	23	22	14	14	10	18	15	14	30	67	42	3256
IT4_3294621	35	27	18	34	14	20	30	41	34	53	49	28	5336
IT4_3294709	75	70	79	128	46	95	210	326	294	586	738	523	5204
IT4_3295119	32	52	50	38	44	32	38	32	49	58	73	57	6040
IT4_3295135	28	41	47	38	18	33	41	42	44	77	94	70	8070
IT4_3295242	16	30	28	20	22	16	29	32	27	75	86	52	8450
IT4_3295711	211	303	285	191	157	201	156	159	213	419	403	302	8854
IT4_3296015	7	14	16	16	20	6	18	14	14	37	40	27	3037
IT4_3296424	25	38	34	47	19	30	33	38	31	64	52	45	6241
IT4_329681	10	13	11	6	6	2	6	14	13	31	34	27	3407
IT4_329832	112	166	131	108	120	95	136	179	204	243	301	213	14003
IT4_3298626	154	215	228	167	88	161	143	175	226	237	311	219	13400
IT4_3298660	12	12	17	7	6	8	12	11	13	43	34	27	3336
IT4_3298661	14	14	10	6	9	9	6	2	10	36	44	32	3251
IT4_3301419	14	4	5	36	36	46	118	120	150	206	213	159	7933
IT4_3301446	17	12	22	29	18	23	24	23	49	56	62	44	6632
IT4_33027	279	281	223	186	174	122	214	243	234	242	283	220	7923
IT4_3302839	24	26	17	28	4	22	36	21	21	57	70	55	5231
IT4_3304486	6	13	12	23	6	13	15	12	21	46	40	44	4070
IT4_330770	20	25	35	14	21	20	22	30	18	30	38	30	6494
IT4_3309472	49	85	73	67	64	67	59	73	113	144	160	139	13324
IT4_3309722	20	28	35	29	21	34	42	25	45	110	116	94	6424
IT4_330974	28	27	20	10	18	6	19	24	26	31	22	28	5502
IT4_3311455	27	14	54	26	30	32	26	32	34	48	48	39	3280
IT4_3312235	10	25	18	19	40	19	10	36	43	18	59	44	5589
IT4_3313220	41	60	40	52	39	36	79	91	78	177	190	184	9075
IT4_3314694	178	203	131	188	162	142	140	278	188	221	282	191	13952
IT4_3314779	1025	1171	1100	890	717	629	704	758	827	1107	1407	1195	13737
IT4_3316939	47	31	26	28	26	40	29	46	25	98	89	92	9569
IT4_3317096	78	100	89	72	66	66	56	75	65	60	98	58	6334
IT4_3317155	22	31	12	15	4	13	12	22	19	36	44	51	3356
IT4_3318523	163	219	212	132	141	186	161	220	228	321	372	332	14141
IT4_3319541	383	439	472	354	245	248	312	410	464	508	724	606	6208
IT4_3320485	259	343	353	251	236	253	283	376	360	432	437	413	52536
IT4_3320827	28	12	20	10	23	16	12	11	8	41	39	30	5346
IT4_3321120	22	27	36	18	25	23	17	21	21	61	41	44	6079
IT4_3321353	92	105	96	127	68	89	175	157	152	345	425	306	13971
IT4_3322024	10	4	12	10	2	8	8	9	11	35	48	33	3422
IT4_3322724	28	43	33	45	23	23	47	31	43	57	90	56	7003
IT4_3324212	30	30	8	18	10	21	26	46	40	56	98	53	4678
IT4_3324697	107	136	98	84	94	101	114	130	107	165	185	148	8065
IT4_3325310	33	45	55	54	39	28	32	53	44	69	83	50	8095
IT4_3325475	278	355	267	235	208	146	241	253	238	387	483	332	17154
IT4_332593	30	25	38	44	30	6	30	57	41	63	62	24	5633
IT4_3326752	80	109	102	67	46	74	45	65	71	115	127	114	11383
IT4_3329625	37	49	36	25	22	26	38	21	28	72	97	84	8566
IT4_3329627	46	102	46	58	46	21	43	40	65	92	87	87	7931
IT4_3330239	83	88	93	75	66	65	86	82	72	130	141	114	12566
IT4_3330709	154	212	175	143	123	100	112	129	130	176	235	181	29890
IT4_3334305	2	8	7	17	10	14	18	40	24	80	80	91	5803
IT4_3334342	8	26	16	28	12	14	15	34	28	56	46	38	3837
IT4_3336488	19	33	33	30	10	38	31	14	17	49	51	50	5845
IT4_3336998	24	27	28	29	31	30	53	42	42	129	127	73	7422
IT4_3337000	9	21	18	10	8	8	10	8	8	23	8	18	3017
IT4_3338015	10	10	14	8	10	14	9	5	28	31	37	15	3248
IT4_3338069	51	60	67	41	41	39	54	67	62	90	101	82	12905
IT4_3338205	73	83	111	76	42	41	83	65	99	187	270	194	15341
IT4_3338636	43	51	30	34	39	23	24	47	28	35	78	62	6005
IT4_3339214	18	26	32	40	21	12	46	46	28	96	126	73	6995
IT4_3339337	24	18	6	12	12	10	18	20	25	26	62	26	3377
IT4_3339347	37	52	47	49	32	37	33	44	51	122	162	126	11268
IT4_3339526	42	42	49	38	34	32	40	44	47	36	53	30	4435
IT4_3341113	20	29	36	29	17	13	25	34	31	60	78	65	7521
IT4_334196	101	133	106	85	65	61	60	58	68	91	130	101	9103
IT4_3344606	19	29	18	24	35	20	34	32	22	67	82	56	4601
IT4_3345783	6	8	10	12	15	8	12	20	14	12	12	28	4157
IT4_3346711	8	10	16	14	8	6	10	4	11	22	14	22	3552
IT4_3347233	29	30	12	25	14	22	24	38	69	53	58	46	3948
IT4_3347638	26	18	34	24	34	35	22	46	44	85	99	107	9978
IT4_33480	96	76	75	103	55	73	218	149	170	235	242	165	14401
IT4_3348267	40	32	28	23	16	15	76	62	85	147	175	113	4993
IT4_3348652	598	750	865	612	384	556	874	875	1254	2672	3008	2320	35590
IT4_3348799	99	118	120	88	54	78	82	107	99	186	200	174	13279
IT4_3349195	68	93	97	66	42	56	22	29	38	45	59	34	6190
IT4_3350004	8	8	4	6	8	10	2	4	6	77	56	68	4499
IT4_3350238	187	176	179	121	89	116	172	206	196	447	572	437	5935
IT4_3350939	117	155	187	128	78	101	137	209	229	309	421	295	11040
IT4_3351096	151	146	161	190	89	120	177	146	157	93	100	62	13852
IT4_3351710	3364	3951	4057	3251	2618	2812	3700	3902	3521	6118	7096	5229	127056
IT4_335183	6	8	2	6	2	2	22	19	10	36	46	50	4601
IT4_3352177	8	16	16	24	12	8	20	21	31	34	37	24	3909
IT4_3352831	16	16	15	24	17	14	10	16	11	46	40	26	5030
IT4_3356594	243	357	286	204	191	237	237	265	233	304	457	332	17878
IT4_3356765	552	578	567	566	569	412	458	719	685	691	911	644	40006
IT4_3358223	270	385	349	222	140	215	223	224	204	269	352	225	11775
IT4_3358343	6	15	16	16	20	22	8	22	6	22	42	36	3786
IT4_3358598	26	34	42	38	18	26	13	42	37	53	46	39	6876
IT4_3359176	12	10	22	12	22	14	7	2	10	14	16	8	3385
IT4_3359939	49	46	48	38	34	30	46	68	77	123	126	87	10584
IT4_3360247	624	740	1010	653	367	572	511	588	782	1190	1365	1020	34328
IT4_3360249	8	17	15	21	25	10	45	100	86	265	318	201	19649
IT4_3360260	6	15	2	13	14	10	18	12	15	26	25	22	4014
IT4_3360657	37	18	13	78	116	123	201	271	245	346	387	278	20184
IT4_3363824	133	199	165	164	101	132	75	195	203	185	190	158	13851
IT4_3366364	30	34	20	24	12	18	27	15	25	34	61	50	6523
IT4_3366903	30	34	30	30	8	13	8	19	12	31	42	29	4253
IT4_3367375	6	10	6	4	4	14	8	4	6	30	40	7	3143
IT4_3368225	24	28	34	34	22	16	20	16	28	52	76	48	3832
IT4_3368418	55	41	35	26	34	24	58	52	62	152	194	117	13790
IT4_3368952	42	52	39	32	19	25	36	23	51	92	92	83	3685
IT4_3369575	1459	1719	1657	1227	950	1047	539	665	641	582	705	529	96332
IT4_3370034	14	11	4	14	8	10	6	16	6	24	22	10	3691
IT4_3370526	70	70	58	62	57	39	51	42	56	153	167	103	13990
IT4_3370659	73	67	77	83	42	67	34	59	31	35	42	22	3025
IT4_3370687	23	12	14	12	11	10	20	26	17	34	54	40	4003
IT4_3370999	22	24	30	38	28	15	23	32	52	56	99	73	8404
IT4_3371087	406	558	488	354	328	339	299	397	358	463	540	431	22678
IT4_3371263	114	149	146	103	82	109	89	91	109	132	178	129	3750
IT4_3371302	54	87	68	59	43	64	42	38	45	92	137	107	14340
IT4_3371309	24	18	28	22	20	21	21	35	32	81	65	34	4190
IT4_3371744	26	38	30	44	22	16	14	36	37	85	84	54	6742
IT4_3372203	24	54	36	40	20	20	34	29	47	56	70	45	3906
IT4_3373993	14	34	30	13	5	10	10	22	12	28	49	29	4680
IT4_3374025	48	57	52	51	24	38	46	56	64	85	106	107	9583
IT4_3374937	16	24	8	14	15	18	13	8	18	22	42	44	4648
IT4_3375530	12	14	10	10	6	4	10	8	6	44	28	20	3470
IT4_3375842	28	26	24	24	18	28	25	20	33	62	89	68	6604
IT4_3377187	12	18	24	14	21	16	19	14	15	45	46	54	5229
IT4_3377251	40	58	52	58	27	36	46	32	44	85	85	82	6894
IT4_3378686	274	283	252	164	220	164	146	189	195	154	139	109	17776
IT4_3380089	6502	7884	7209	6557	4933	4159	4066	6392	5291	5266	6124	4571	99343
IT4_3380196	10	15	10	16	6	12	14	18	14	18	36	20	3491
IT4_3381703	73	49	60	59	30	49	37	39	55	48	63	52	6736
IT4_3382243	1578	1955	1956	1136	957	1184	485	591	597	740	836	652	45968
IT4_3383314	103	165	116	51	42	67	109	84	107	357	417	351	12595
IT4_3383982	30	33	28	23	21	38	8	28	37	60	83	50	7506
IT4_3384305	73	113	83	67	28	65	33	42	54	68	93	80	10682
IT4_3384988	29	29	38	44	52	44	39	56	42	49	60	56	8652
IT4_3385390	109	105	134	76	32	86	63	56	67	154	223	174	14045
IT4_3385404	22	25	34	14	15	24	10	27	13	22	30	23	5029
IT4_3385660	211	189	189	274	208	261	713	591	467	639	744	605	9688
IT4_338668	12	12	8	16	10	7	13	18	16	50	52	20	3909
IT4_3386782	16	35	22	13	20	15	13	12	8	30	40	22	3962
IT4_3386935	32	42	37	27	22	26	36	35	23	56	53	58	4157
IT4_3387132	15	15	12	19	16	18	20	21	9	29	32	48	4683
IT4_3388282	16	22	8	26	14	10	16	14	18	22	22	27	3076
IT4_3388412	47	74	44	60	43	45	37	52	47	63	56	66	4350
IT4_3388620	334	364	347	312	276	206	355	452	420	467	577	472	41206
IT4_3389411	28	53	53	20	22	33	28	39	26	46	69	48	5700
IT4_3389650	57	71	57	76	46	46	59	93	51	82	143	73	9355
IT4_3389734	158	145	187	135	94	117	129	158	141	346	344	287	5329
IT4_3390930	12	24	21	24	7	17	16	20	11	20	58	33	5021
IT4_3391154	8	2	10	2	2	2	12	10	12	14	26	16	3119
IT4_339153	70	101	94	76	58	70	51	72	92	81	101	58	5240
IT4_3391747	55	101	110	83	54	61	76	89	92	165	201	157	5856
IT4_3392186	16	26	20	32	14	20	22	11	34	70	108	58	6828
IT4_3392256	91	123	105	115	67	59	57	90	77	110	130	78	14509
IT4_3392340	24	49	39	34	32	32	26	47	29	36	62	18	4554
IT4_3393700	379	493	486	396	248	267	342	400	435	557	697	491	30791
IT4_3393758	19	10	4	14	17	10	22	29	18	30	46	34	4748
IT4_3394248	16	24	42	10	14	8	16	32	27	46	74	49	6089
IT4_3394481	47	79	79	68	54	53	59	80	61	90	98	86	4138
IT4_3394536	16	12	8	20	8	19	50	44	39	38	73	47	4446
IT4_3394611	2	2	0	14	12	5	2	2	2	81	113	56	4548
IT4_3394735	68	55	78	57	50	49	85	66	75	84	105	104	7801
IT4_3394790	37	27	15	26	7	12	25	16	23	59	92	81	6804
IT4_3395152	62	58	51	50	30	22	58	52	44	68	100	82	4277
IT4_3395235	29	35	38	27	30	34	27	50	42	65	90	53	7336
IT4_3395426	732	838	786	762	529	522	764	835	905	1177	1538	1126	8522
IT4_3395749	12	9	16	6	2	8	13	8	5	16	16	20	3182
IT4_33959	12	8	17	6	14	13	20	18	25	33	70	45	4750
IT4_3396169	30	32	26	22	16	14	28	24	27	38	75	47	6542
IT4_3396375	87	146	113	119	77	103	127	136	125	171	243	148	25084
IT4_3396578	34	45	43	25	36	28	47	43	39	85	83	68	7820
IT4_3396636	86	94	84	97	55	79	132	160	106	233	294	266	10910
IT4_3398327	34	73	64	27	26	22	31	43	36	50	46	44	5628
IT4_3398365	37	51	58	36	32	27	41	33	45	84	108	77	6404
IT4_3398589	49	61	49	53	31	36	89	91	137	128	158	126	13324
IT4_3399088	22	17	12	8	7	12	6	18	0	18	43	20	3409
IT4_3400222	4	10	14	14	8	16	23	9	12	34	41	40	3447
IT4_34007	197	310	291	304	235	230	402	478	434	654	830	617	40041
IT4_3401664	30	24	32	26	14	32	47	63	37	83	121	110	5783
IT4_3402513	18	11	6	14	15	8	4	10	8	21	21	20	3877
IT4_3402723	327	324	314	307	264	253	403	425	446	518	651	432	28612
IT4_3402763	20	44	42	33	15	24	10	16	9	28	39	30	5129
IT4_3403	405	423	362	348	267	308	624	406	437	351	393	321	4843
IT4_3403061	8	25	24	10	18	21	14	17	13	29	40	26	3769
IT4_3403255	110	177	160	129	96	139	63	197	154	136	116	86	7695
IT4_3403615	29	25	42	20	31	22	24	36	47	70	84	41	8722
IT4_3403634	14	20	32	30	9	5	12	15	14	24	32	36	5331
IT4_3403803	110	166	143	104	84	91	76	88	59	100	150	99	20975
IT4_3404458	79	105	100	72	46	58	91	82	71	93	150	137	11803
IT4_3404759	52	59	64	66	49	42	59	56	73	96	127	100	12323
IT4_3405226	50	48	61	50	40	23	68	95	70	114	148	112	3225
IT4_3405259	113	139	124	97	67	47	58	91	85	62	77	70	7890
IT4_3406588	189	176	173	162	104	166	149	188	195	346	418	342	21796
IT4_3407159	29	32	19	18	15	18	37	18	27	67	66	63	6129
IT4_3408483	6	8	12	4	4	8	3	16	7	28	27	16	3163
IT4_3408666	22	48	28	25	26	12	33	38	22	76	94	77	6108
IT4_3409072	44	57	49	34	34	30	44	48	45	59	57	62	4073
IT4_3409238	15	34	30	22	6	9	27	11	26	38	42	28	5303
IT4_3409437	16	30	22	14	14	6	18	23	30	46	58	28	4204
IT4_3409773	58	55	72	65	50	70	115	138	107	164	174	156	5945
IT4_3410839	9	26	16	16	26	18	22	27	22	30	20	28	3637
IT4_3410939	30	23	18	16	8	21	25	37	12	34	60	50	3060
IT4_3412897	22	15	14	18	10	23	18	30	17	38	34	38	4003
IT4_3413513	42	47	64	63	20	38	27	52	41	55	72	57	6229
IT4_3414791	19	16	24	14	9	17	16	13	2	24	26	24	6057
IT4_341513	20	16	12	12	18	12	14	24	18	32	26	26	4444
IT4_3415205	12	14	12	10	8	6	4	11	14	30	30	22	3669
IT4_3415669	35	40	49	19	16	24	13	4	12	18	23	15	5491
IT4_3416290	6	9	16	10	10	2	18	10	13	46	48	42	4410
